BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Camden,Archives,,Museum and Archives Service Great Ormond Street Hospital for Children NHS Trust Great Ormond Street,,,,E09000007,Camden,,,530532.9645,,,E09000007,51.52221155,-0.11989817,182040.9233,5090726,,04/20/2020,Great Ormond Street Hospital Archives,,E05000138,Holborn and Covent Garden,,,,https://www.gosh.nhs.uk/about-us/our-history/archives
Camden,Archives,,Carlow Street,,,,E09000007,Camden,,,529115.9649,,,E09000007,51.53514553,-0.139797015,183443.923,5107848,,04/20/2020,National Association of University and College Union,,E05000142,Regent's Park,,,,https://www.ucu.org.uk/
Camden,Archives,,The Library, Malet Street,,,E09000007,Camden,,,529809.9647,,,E09000007,51.52189271,-0.130333352,181986.9234,5108194,,04/20/2020,London University: Birkbeck College,,E05000129,Bloomsbury,,,,http://www.bbk.ac.uk/
Camden,Archives,,Lincoln's Inn Library ,Lincoln's Inn,,,E09000007,Camden,,,530926.9644,,,E09000007,51.51643182,-0.114457444,181407.9235,5110067,,04/20/2020,Lincoln's Inn Archives,,E05000138,Holborn and Covent Garden,,,,https://www.lincolnsinn.org.uk/index.php/library/the-inns-archives
Camden,Archives,,The Royal London Homoeopathic Hospital ,60 Great Ormond Street,,,E09000007,Camden,,,530431.9645,,,E09000007,51.52174058,-0.121373486,181985.9234,5123747,,04/20/2020,CAMLIS (Complimentary and Alternative Medicine Library and Information Service) Archive,,E05000138,Holborn and Covent Garden,,,,http://www.uclh.nhs.uk/ourservices/ourhospitals/rlhim/pages/camlis.aspx
Camden,Archives,,Lion Court ,25 Procter Street,,,E09000007,Camden,,,530566.9645,,,E09000007,51.51844721,-0.119563184,181622.9235,5135098,,04/20/2020,National Housing Federation,,E05000138,Holborn and Covent Garden,,,,https://www.housing.org.uk/
Camden,Archives,,18-22 Chenies Street,,,,E09000007,Camden,,,529678.9647,,,E09000007,51.52088928,-0.13226279,181871.9234,5136140,,04/20/2020,Royal Academy of Dramatic Art,,E05000129,Bloomsbury,,,,https://www.rada.ac.uk/
Camden,Archives,,13 Lincolns Inn Fields,,,,E09000007,Camden,,,530712.9645,,,E09000007,51.51699356,-0.117518714,181464.9235,5137612,,04/20/2020,Sir John Soane's Museum,,E05000138,Holborn and Covent Garden,,,,https://www.soane.org/
Camden,Archives,,Embassy Theatre ,64 Eton Avenue,,,E09000007,Camden,,,526705.9655,,,E09000007,51.54432753,-0.174179507,184404.9227,5139115,,04/20/2020,Central School of Speech and Drama,,E05000128,Belsize,,,,https://www.cssd.ac.uk/
Camden,Archives,,108a Boundary Road,,,,E09000007,Camden,,,525948.9658,,,E09000007,51.5375408,-0.185367081,183630.9229,5144462,,04/20/2020,Ben Uri Art Society and Gallery,,E05000140,Kilburn,,,,http://www.benuri.org.uk/
Camden,Archives,,UCL Gower Street,,,,E09000007,Camden,,,529661.9647,,,E09000007,51.52357126,-0.132398065,182169.9233,5148596,,04/20/2020,Huguenot Library,,E05000129,Bloomsbury,,,,https://www.huguenotsociety.org.uk/library-and-archive.html
Camden,Archives,,Petrie Museum of Egyptian Archaeology University College ,Gower Street,,,E09000007,Camden,,,529661.9647,,,E09000007,51.52357126,-0.132398065,182169.9233,5148596,,04/20/2020,London University: University College Department of Egyptology,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/subject-support/guides/egyptology
Camden,Archives,,University College ,London Gower Street,,,E09000007,Camden,,,529661.9647,,,E09000007,51.52357126,-0.132398065,182169.9233,5148596,,04/20/2020,Jewish Studies Library,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/special-collections/a-z/jewish-library
Camden,Archives,,29 Russell Square,,,,E09000007,Camden,,,529974.9647,,,E09000007,51.52160317,-0.127966757,181958.9234,5155308,,04/20/2020,The Wiener Library for the Study of the Holocaust and Genocide,,E05000129,Bloomsbury,,,,https://www.wienerlibrary.co.uk/
Camden,Archives,,35 Tavistock Square,,,,E09000007,Camden,,,529834.9647,,,E09000007,51.52484364,-0.129852027,182315.9233,5155310,,04/20/2020,London University: Institute for the Study of the Americas,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/americas/
Camden,Archives,,Royal Free Hospital ,Rowland Hill Street,,,E09000007,Camden,,,527228.9654,,,E09000007,51.55298126,-0.166288788,185380.9224,5155897,,04/20/2020,Royal Free Hospital Medical Library,,E05000135,Hampstead Town,,,,https://www.ucl.ac.uk/library/libraries-and-study-spaces/royal-free-hospital-medical-library-ucl-library-services
Camden,Archives,,60 Charlotte Street,,,,E09000007,Camden,,,529413.9648,,,E09000007,51.52004232,-0.136117275,181770.9234,5155903,,04/20/2020,British Olympic Association,,E05000129,Bloomsbury,,,,https://www.teamgb.com/
Camden,Archives,,UCL Institute of Neurology & The National Hospital for Neurology & Neurosurgery (UCLH) ,1st Floor ,23 Queen Square,,E09000007,Camden,,,530355.9646,,,E09000007,51.52259388,-0.122433912,182078.9233,5157304,,04/20/2020,"University College London (UCL) Queen Square Library, Archive and Museum",,E05000138,Holborn and Covent Garden,,,,https://www.ucl.ac.uk/ion/queen-square-library
Camden,Archives,,University College London Library,Special Collections Gower Street,,,E09000007,Camden,,,529597.9648,,,E09000007,51.5248441,-0.13326858,182309.9233,5157421,,04/20/2020,Folklore Society Archives,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/special-collections/a-z/folklore
Camden,Archives,,Library Services University College London ,Gower St,,,E09000007,Camden,,,529597.9648,,,E09000007,51.5248441,-0.13326858,182309.9233,5157421,,04/20/2020,London University: University College London (UCL) Special Collections,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/special-collections
Camden,Archives,,21 Stephen Street,,,,E09000007,Camden,,,529641.9648,,,E09000007,51.51785121,-0.132920441,181532.9235,5158427,,04/20/2020,British Film Institute (BFI) National Archive,,E05000129,Bloomsbury,,,,https://www.bfi.org.uk/archive-collections
Camden,Archives,,14 Gordon Square,,,,E09000007,Camden,,,529718.9647,,,E09000007,51.52393564,-0.131561459,182211.9233,5162943,,04/20/2020,Dr Williams's Library,,E05000129,Bloomsbury,,,,http://www.dwl.ac.uk/
Camden,Archives,,14 Gordon Square,,,,E09000007,Camden,,,529718.9647,,,E09000007,51.52393564,-0.131561459,182211.9233,5162943,,04/20/2020,Congregational Library,,E05000129,Bloomsbury,,,,http://conglib.co.uk/
Camden,Archives,,Museum and Study Collection Central Saint Martins ,Granary Building ,1 Granary Square,,E09000007,Camden,,,530105.9646,,,E09000007,51.53538581,-0.125512168,183495.923,5162950,,04/20/2020,University of the Arts London: Central St Martins College of Art and Design,,E05000143,St. Pancras and Somers Town,,,,https://www.arts.ac.uk/colleges/central-saint-martins
Camden,Archives,,30 Euston Square,,,,E09000007,Camden,,,529531.9648,,,E09000007,51.52653977,-0.134150684,182496.9232,5164098,,04/20/2020,Royal College of General Practitioners,,E05000142,Regent's Park,,,,http://www.rcgp.org.uk/
Camden,Archives,,30 Brock Street ,Regent's Place,,,E09000007,Camden,,,529155.9649,,,E09000007,51.52599671,-0.139593415,182426.9232,5164261,,04/20/2020,The Guinness Partnership,,E05000142,Regent's Park,,,,http://www.guinnesspartnership.com/
Camden,Archives,,324 Gray's Inn Road,,,,E09000007,Camden,,,530551.9645,,,E09000007,51.52884842,-0.119350731,182779.9231,5166668,,04/20/2020,National League of the Blind and Disabled,,E05000141,King's Cross,,,,
Camden,Archives,,No. 32 Bedford Square,,,,E09000007,Camden,,,529771.9647,,,E09000007,51.51853136,-0.131018802,181611.9235,5183821,,04/20/2020,Architectural Association Archives,,E05000129,Bloomsbury,,,,https://www.aaschool.ac.uk/AASCHOOL/LIBRARY/archive.php
Ealing,Archives,,Alexandra House ,Oldham Terrace,,,E09000009,Ealing,,,520180.9673,,,E09000009,51.50593843,-0.269739395,179974.9239,12102911,,04/20/2020,National Childbirth Trust,,E05000188,South Acton,,,,https://www.nct.org.uk/
Ealing,Archives,,Central Library ,103 Ealing Broadway Centre ,The Broadway,,E09000009,Ealing,,,517899.9679,,,E09000009,51.51233212,-0.302370117,180632.9237,12148296,,04/20/2020,Ealing Local History Centre,,E05000173,Ealing Broadway,,,,https://www.ealing.gov.uk/info/201129/local_history/1888/local_history_centre/1
Hammersmith and Fulham,Archives,,St Maximilian Kolbe House ,63 Jeddo Road,,,E09000013,Hammersmith and Fulha,,,521629.9669,,,E09000013,51.50441554,-0.248918069,179839.9239,34000250,,04/20/2020,Catholic Union of Great Britain,,E05000251,Askew,,,,http://catholicunion.org.uk/
Hammersmith and Fulham,Archives,,King Street,,,,E09000013,Hammersmith and Fulha,,,522483.9667,,,E09000013,51.49273648,-0.237063395,178560.9243,34004704,,04/20/2020,Latymer Upper School,,E05000261,Ravenscourt Park,,,,http://www.latymer-upper.org/
Hammersmith and Fulham,Archives,,Polish Social and Cultural Centre ,238-246 King Street,,,E09000013,Hammersmith and Fulha,,,522455.9667,,,E09000013,51.49351545,-0.237436695,178646.9243,34006639,,04/20/2020,Polish Library POSK,,E05000261,Ravenscourt Park,,,,http://www.posk.org/c5/en/library/about-library/
Hammersmith and Fulham,Archives,,Kelmscott House ,26 Upper Mall ,Hammersmith,,E09000013,Hammersmith and Fulha,,,522597.9667,,,E09000013,51.49058179,-0.235504366,178323.9244,34008094,,04/20/2020,William Morris Society,,E05000261,Ravenscourt Park,,,,https://williammorrissociety.org/
Hammersmith and Fulham,Archives,,Thames Wharf ,Rainville Road,,,E09000013,Hammersmith and Fulha,,,523394.9665,,,E09000013,51.48362317,-0.224294009,177568.9246,34024755,,04/20/2020,Rogers Stirk Harbour + Partners,,E05000255,Fulham Reach,,,,https://www.rsh-p.com/
Hammersmith and Fulham,Archives,,Brook Green ,Hammersmith,,,E09000013,Hammersmith and Fulha,,,523742.9664,,,E09000013,51.4951319,-0.218833263,178857.9242,34026608,,04/20/2020,St Paul's Girls' School,,E05000252,Avonmore and Brook Green,,,,https://spgs.org/
Hammersmith and Fulham,Archives,,First Floor Hammersmith Library Shepherd's Bush Road,,,,E09000013,Hammersmith and Fulha,,,523408.9664,,,E09000013,51.49458469,-0.223666292,178788.9242,34027231,,04/20/2020,Hammersmith and Fulham Archives and Local History Centre,,E05000256,Hammersmith Broadway,,,,https://www.lbhf.gov.uk/libraries/local-studies-and-archives
Hammersmith and Fulham,Archives,,10 Cambridge Court,210 Shepherds Bush Road,,,E09000013,Hammersmith and Fulha,,,523334.9665,,,E09000013,51.49533778,-0.22470308,178870.9242,34028103,,04/20/2020,The Nutrition Society,,E05000256,Hammersmith Broadway,,,,https://www.nutritionsociety.org/
Hammersmith and Fulham,Archives,,1 Vernon Mews ,West Kensington,,,E09000013,Hammersmith and Fulha,,,524337.9662,,,E09000013,51.49391403,-0.210309174,178736.9242,34037603,,04/20/2020,Society for Psychical Research,,E05000252,Avonmore and Brook Green,,,,https://www.spr.ac.uk/
Hammersmith and Fulham,Archives,,104 New Kings Road,,,,E09000013,Hammersmith and Fulha,,,524843.9661,,,E09000013,51.47223329,-0.203871557,176336.9249,34044214,,04/20/2020,National Federation of Women's Institutes,,E05000264,Town,,,,https://www.thewi.org.uk/
Hammersmith and Fulham,Archives,,Blythe House 23 Blythe Road,,,,E09000013,Hammersmith and Fulha,,,524085.9663,,,E09000013,51.49641388,-0.213841724,179008.9242,34062985,,04/20/2020,V&A Archive of Art and Design,,E05000252,Avonmore and Brook Green,,,,https://www.vam.ac.uk/info/archive-of-art-and-design
Hammersmith and Fulham,Archives,,23 Blythe Road,,,,E09000013,Hammersmith and Fulha,,,524085.9663,,,E09000013,51.49641388,-0.213841724,179008.9242,34062985,,04/20/2020,V&A Department of Theatre and Performance,,E05000252,Avonmore and Brook Green,,,,https://www.vam.ac.uk/collections/theatre-performance
Hammersmith and Fulham,Archives,,68-72 Hammersmith Road,,,,E09000013,Hammersmith and Fulha,,,524105.9663,,,E09000013,51.49454912,-0.213626532,178801.9242,34142299,,04/20/2020,Harrods Archive,,E05000252,Avonmore and Brook Green,,,,
City of London,Archives,,8-10 Moorgate,,,,E09000001,City and County of th,,,532680.1639,,,E09000001,51.51551699,-0.089226292,181351.6035,95512518,,04/20/2020,Baring Archive,,E05009295,Broad Street,,,,https://www.baringarchive.org.uk/
City of London,Archives,,Halsbury House,35 Chancery Lane,,,E09000001,City and County of th,,,531130.9643,,,E09000001,51.51631266,-0.111522065,181399.9235,95500066,,04/20/2020,LexisNexis Butterworths,,E05009305,Farringdon Without,,,,https://store.lexisnexis.co.uk/categories/butterworths-law-books
City of London,Archives,,Beaufort House ,15 St Botolph Street,,,E09000001,City and County of th,,,533606.9637,,,E09000001,51.51506783,-0.075887122,181325.9235,95500292,,04/20/2020,Employment Policy Institute,,E05009308,Portsoken,,,,
City of London,Archives,,Prudential plc Laurence Pountney Hill,,,,E09000001,City and County of th,,,532707.9639,,,E09000001,51.51039098,-0.089040241,180781.9237,95503633,,04/20/2020,Prudential Group Archives,,E05009303,Dowgate,,,,https://www.prudential.co.uk/about-us/our-history/our-archives
City of London,Archives,,Tony Arnold Library,Maughan Library,Chancery Lane,,E09000001,City and County of th,,,531216.9643,,,E09000001,51.51520531,-0.110328375,181278.9236,95509816,,04/20/2020,Chartered Insitute of Taxation,,E05009305,Farringdon Without,,,,https://www.tax.org.uk/homepage
City of London,Archives,,c/o Foyle Special Collections Library King's College Chancery Lane,,,,E09000001,City and County of th,,,531216.9643,,,E09000001,51.51520531,-0.110328375,181278.9236,95509816,,04/20/2020,Foreign and Commonwealth Office Library,,E05009305,Farringdon Without,,,,https://www.kcl.ac.uk/library/archivespec/special-collections/Individualcollections/fco.aspx
City of London,Archives,,St Bride Institute ,Bride Lane ,Fleet Street,,E09000001,City and County of th,,,531589.9642,,,E09000001,51.51349205,-0.105023493,181097.9236,95511226,,04/20/2020,St Bride Library,,E05009297,Castle Baynard,,,,https://www.sbf.org.uk/
City of London,Archives,,New Court ,St Swithin's Lane,,,E09000001,City and County of th,,,532702.9639,,,E09000001,51.51231529,-0.089031735,180995.9236,95511233,,04/20/2020,The Rothschild Archive,,E05009312,Walbrook,,,,https://www.rothschildarchive.org/
City of London,Archives,,Apothecaries' Hall ,Blackfriars Lane,,,E09000001,City and County of th,,,531739.9642,,,E09000001,51.51289096,-0.102886619,181034.9236,95511244,,04/20/2020,Worshipful Society of Apothecaries,,E05009304,Farringdon Within,,,,https://www.apothecaries.org/
City of London,Archives,,Carpenters Hall ,Throgmorton Avenue,,,E09000001,City and County of th,,,532904.9639,,,E09000001,51.51669821,-0.085936685,181488.9235,95511248,,04/20/2020,Carpenters Company,,E05009295,Broad Street,,,,http://www.carpentersco.com/
City of London,Archives,,Clothworkers' Hall ,Dunster Court ,Mincing Lane,,E09000001,City and County of th,,,533252.9638,,,E09000001,51.51152987,-0.081138094,180922.9237,95511249,,04/20/2020,Clothworkers Company,,E05009310,Tower,,,,https://www.clothworkers.co.uk/
City of London,Archives,,Drapers' Hall ,Throgmorton Avenue,,,E09000001,City and County of th,,,532879.9639,,,E09000001,51.51523928,-0.0863582,181325.9235,95511252,,04/20/2020,Drapers' Company,,E05009295,Broad Street,,,,https://www.thedrapers.co.uk/
City of London,Archives,,Mercers' Hall ,Ironmonger Lane,,,E09000001,City and County of th,,,532509.964,,,E09000001,51.51416686,-0.091735853,181196.9236,95511261,,04/20/2020,Mercers' Company Archives,,E05009298,Cheap,,,,https://www.mercers.co.uk/archive
City of London,Archives,,Saddlers Hall ,40 Gutter Lane,,,E09000001,City and County of th,,,532239.964,,,E09000001,51.51488611,-0.095597259,181269.9236,95511266,,04/20/2020,Saddlers Company,,E05009298,Cheap,,,,https://www.saddlersco.co.uk/
City of London,Archives,,Citizens Advice 3rd Floor North 200 Aldersgate Street,,,,E09000001,City and County of th,,,532099.9641,,,E09000001,51.51747107,-0.097507308,181553.9235,95511288,,04/20/2020,National Association of Citizens Advice Bureaux,,E05009288,Aldersgate,,,,https://www.ncsyes.co.uk/?gclid=EAIaIQobChMI3NOB97zo3gIVZJJbCh2ijwJVEAAYASAAEgJzafD_BwE&gclsrc=aw.ds
City of London,Archives,,37 Fleet Street,,,,E09000001,City and County of th,,,531269.3643,,,E09000001,51.51377693,-0.1096323,181121.3336,95513039,,04/20/2020,C Hoare & Co,,E05009305,Farringdon Without,,,,https://www.hoaresbank.co.uk/
City of London,Archives,,15 St Helen's Place,,,,E09000001,City and County of th,,,533214.6938,,,E09000001,51.51500491,-0.081543569,181308.6135,95513684,,04/20/2020,Leathersellers Company,,E05009307,Lime Street,,,,https://leathersellers.co.uk/
City of London,Archives,,7th floor 155 Bishopsgate,,,,E09000001,City and County of th,,,533305.9638,,,E09000001,51.51876949,-0.080069711,181729.9234,1.00E+11,,04/20/2020,Lloyds Banking Group Archives (London),,E05009292,Bishopsgate,,,,https://www.lloydsbankinggroup.com/our-group/our-heritage/our-archives/
City of London,Archives,,230 Bishopsgate,,,,E09000001,City and County of th,,,533362.9637,,,E09000001,51.5187111,-0.079250559,181724.9234,1.00E+11,,04/20/2020,Bishopsgate Institute,,E05009292,Bishopsgate,,,,http://www.bishopsgate.org.uk/
City of London,Archives,,19 Old Broad Street,,,,E09000001,City and County of th,,,532996.9638,,,E09000001,51.5149871,-0.08468246,181300.9235,1.00E+11,,04/20/2020,City of London Club,,E05009301,Cornhill,,,,http://www.cityoflondonclub.com/
City of London,Archives,,31 Gresham Street,,,,E09000001,City and County of th,,,532264.964,,,E09000001,51.5160036,-0.095190298,181394.9235,1.00E+11,,04/20/2020,Schroder Archive,,E05009290,Bassishaw,,,,https://archiveshub.jisc.ac.uk/contributors/schroderarchive.html
City of London,Archives,,38 St Mary Axe,,,,E09000001,City and County of th,,,533308.9638,,,E09000001,51.51497647,-0.08018605,181307.9235,1.00E+11,,04/20/2020,Baltic Exchange,,E05009289,Aldgate,,,,https://www.balticexchange.com/
City of London,Archives,,One Lime Street,,,,E09000001,City and County of th,,,533170.9638,,,E09000001,51.51301401,-0.082257511,181085.9236,1.00E+11,,04/20/2020,Lloyd's,,E05009307,Lime Street,,,,https://www.lloydsbank.com/
City of London,Archives,,17 Gough Square,,,,E09000001,City and County of th,,,531367.9643,,,E09000001,51.51503546,-0.108159067,181263.9236,1.00E+11,,04/20/2020,Dr Johnson's House,,E05009297,Castle Baynard,,,,http://www.drjohnsonshouse.org/
City of London,Archives,,3 Johnson's Court,Off Fleet Street,Temple Avenue,,E09000001,City and County of th,,,531330.9643,,,E09000001,51.51480141,-0.108702042,181236.9236,1.00E+11,,04/20/2020,Royal Literary Fund,,E05009297,Castle Baynard,,,,https://www.rlf.org.uk/
